3.09973390785004	2.4540150666212	4.24508448559093	-3.72650619223483	3.59075	3.371	2.22222222222222	2.33333333333333	3.94425	4.371	2.61625	4.9745
2.35776346092487	2.08189983343402	1.27745325152183	-0.864129240189714	-0.8105	3.0605	2.77777777777778	4.61111111111111	0.67675	3.164	-0.0605	-2.414
1.8984226442653	0.877564159562513	2.94690434214624	-0.498869883274319	4.9745	0.1035	3.27777777777778	4.5	1.457	0.32325	-0.48725	7.40125
2.97834472291817	-8.16845924440527	3.65544120651851	4.3441270047421	4.371	5.65125	1.5	2.33333333333333	3.0175	3.871	3.371	2.09075
1.69378000243178	0.328197070628158	2.86760389181746	-0.814931670759022	-1.207	4.7245	4.5	4.5	-0.8105	3.2675	2.8105	0.11625
5.10545563315059	2.01624147822128	1.19329439954654	-7.65260498734341	-0.13375	0.3535	4.16666666666667	5.11111111111111	-2.5605	0.8535	2.914	-0.3535
1.91970302403017	2.37524795192339	2.35786401428919	-2.34177780034456	3.570583333	1.42675	2.55555555555556	3.88888888888889	3.7675	2.13375	1.07325	2.957
3.24170430540858	-2.15984203381935	4.78206069419013	1.5250331621494	4.69425	4.371	2.55555555555556	2.5	4.54775	4.871	6.31525	-0.3105
4.14985856258505	-0.410598543495628	2.0652128787988	-0.21070149586009	1.457	2.3105	1.72222222222222	3.5	0.501583333333336	1.8105	2.707	0.57325
3.90676536810067	1.58123088257431	2.83024561076737	-9.29822961832234	5.4745	3.414	1.16666666666667	2.72222222222222	4.65125	2.664	4.164	0.6035
3.72607251496979	0.435489048214013	2.33198291896972	0.742585329818059	4.4745	5.2245	1.66666666666667	4	3.37525000000001	4.44425	1.78025	1.28025
2.92687158292651	1.52139118987564	3.49721276599469	-2.55249880290597	1.1465	1.63375	2.55555555555556	3.11111111111111	1.88375	3.164	1.5175	4.164
3.50019576971233	-3.70096305935033	3.14270161826555	4.19786866893499	2.7675	1.25	2.83333333333333	3.27777777777778	0.17675	1.707	-3.621	-0.88375
